"id","nearc2","nearc4","educ","age","fatheduc","motheduc","weight","momdad14","sinmom14","step14","reg661","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669","south66","black","smsa","south","smsa66","wage","enroll","kww","iq","married","libcrd14","exper","lwage","expersq"
2375,0,1,18,31,13,12,454179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,832,0,50,,1,1,7,6.723832607269287,49
2377,0,1,12,26,6,12,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,539,0,44,102,1,0,8,6.289715766906738,64
2379,0,1,18,28,8,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,577,0,44,106,1,1,4,6.357842445373535,16
2381,0,1,14,30,12,12,1113393,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,808,0,40,102,1,1,10,6.694561958312988,100
2382,0,1,14,30,14,16,1113393,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,722,0,49,113,1,1,10,6.582025051116943,100
2383,0,1,12,26,12,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,600,0,26,96,1,1,8,6.396929740905762,64
2387,0,1,10,28,8,6,378045,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,452,0,22,,1,0,12,6.113682270050049,144
2388,0,1,7,27,4,8,378045,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,300,0,30,,1,0,14,5.703782558441162,196
2391,0,1,12,26,,10,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,393,0,24,,6,0,8,5.973809719085693,64
2393,1,1,12,26,,7,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,200,0,,,6,0,8,5.2983174324035645,64
2398,1,1,9,33,,7,107097,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,750,0,51,,1,1,18,6.620073318481445,324
2399,1,1,16,26,12,12,426142,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,673,0,31,107,6,1,4,6.511745452880859,16
2402,1,1,14,30,12,14,1002054,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,989,0,38,,1,0,10,6.896694183349609,100
2404,1,1,17,27,12,14,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,880,0,49,110,6,0,4,6.779922008514404,16
2406,1,1,13,26,12,12,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,905,0,35,106,1,1,7,6.807934761047363,49
2408,1,1,14,34,,10,577458,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,250,0,37,,1,1,14,5.521461009979248,196
2409,1,1,10,28,5,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,520,0,38,103,1,0,12,6.253829002380371,144
2410,1,1,12,27,5,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,356,0,20,53,6,0,9,5.8749308586120605,81
2411,1,1,12,24,5,12,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,278,0,24,103,1,0,6,5.627621173858643,36
2412,1,1,12,25,11,11,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,400,0,16,76,2,0,7,5.991464614868164,49
2415,1,1,10,28,,8,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,273,0,36,90,1,1,12,5.609471797943115,144
2417,1,1,11,31,7,12,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,500,0,31,96,1,1,14,6.214608192443848,196
2418,1,1,11,33,6,12,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,603,0,35,97,1,1,16,6.401916980743408,256
2419,0,1,12,25,9,11,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,400,0,26,,5,1,7,5.991464614868164,49
2422,0,1,12,28,,10,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,475,0,35,87,5,1,10,6.1633148193359375,100
2424,0,1,12,33,,15,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1100,0,39,89,1,1,15,7.003065586090088,225
2427,0,1,14,26,12,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,337,1,44,118,6,1,6,5.820083141326904,36
2429,0,1,11,27,16,12,426142,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,538,0,46,,1,1,10,6.287858486175537,100
2431,0,1,13,26,,8,104794,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,404,0,28,70,1,1,7,6.001414775848389,49
2432,0,1,16,27,17,16,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,757,0,34,104,1,1,5,6.629363059997559,25
2433,0,1,16,33,18,16,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,554,0,36,113,1,1,11,6.317164897918701,121
2435,0,1,16,29,12,11,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,577,0,36,116,1,1,7,6.357842445373535,49
2436,0,1,15,26,12,10,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,432,0,36,114,1,1,5,6.06842565536499,25
2438,0,1,11,29,5,12,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,550,0,33,,1,0,12,6.309918403625488,144
2439,0,1,16,24,16,12,414261,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,797,0,41,,1,1,2,6.680854797363281,4
2440,0,1,14,27,16,14,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,450,0,29,116,6,1,7,6.10924768447876,49
2441,0,1,13,29,10,11,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,807,0,43,109,1,1,10,6.693323612213135,100
2442,0,1,13,24,10,11,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,600,0,31,,1,1,5,6.396929740905762,25
2444,0,1,13,34,6,6,365421,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,933,0,35,,1,1,15,6.838405132293701,225
2445,0,1,11,33,,10,365421,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,481,0,29,80,1,0,16,6.175867080688477,256
2446,1,1,12,29,9,8,501027,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,623,0,20,,1,0,11,6.43454647064209,121
2450,1,1,10,27,4,11,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,328,0,14,,1,1,11,5.793013572692871,121
2451,1,1,16,26,6,8,93751,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,600,0,40,116,1,1,4,6.396929740905762,16
2457,1,1,14,27,5,8,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,693,0,32,83,1,1,7,6.541029930114746,49
2460,1,1,15,33,12,12,90620,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,923,0,47,104,1,1,12,6.827629089355469,144
2461,1,1,12,28,12,12,93751,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,721,0,42,106,1,1,10,6.580639362335205,100
2462,1,1,12,25,12,9,86498,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,540,0,26,99,1,1,7,6.291569232940674,49
2463,1,1,13,27,12,9,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,459,1,37,101,1,0,8,6.129050254821777,64
2464,1,1,13,27,11,11,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,485,1,38,74,6,1,8,6.184148788452148,64
2466,1,1,12,25,,11,86498,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,350,0,24,,6,0,7,5.857933044433594,49
2468,1,1,16,25,18,16,372835,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,200,1,30,121,6,1,3,5.2983174324035645,9
2470,1,1,10,30,3,,134310,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,520,0,30,,1,0,14,6.253829002380371,196
2473,1,1,12,25,6,12,86507,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,250,0,26,,4,0,7,5.521461009979248,49
2475,1,1,11,28,,,88672,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,504,0,22,,1,0,11,6.222576141357422,121
2477,1,1,12,28,9,8,88672,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,363,1,21,77,1,1,10,5.894402980804443,100
2478,1,1,11,33,,,127041,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,654,0,23,,1,0,16,6.483107566833496,256
2479,1,1,12,32,5,,127041,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,425,0,24,,1,0,14,6.052089214324951,196
2480,1,1,12,31,,,134296,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,245,0,26,,4,0,13,5.501258373260498,169
2481,1,1,11,25,,8,86498,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,250,0,21,,6,1,8,5.521461009979248,64
2483,1,1,13,32,0,,370720,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,879,0,40,,1,0,13,6.77878475189209,169
2486,1,1,12,26,6,6,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,687,0,18,93,1,0,8,6.532334327697754,64
2487,1,1,11,32,,,127041,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,402,0,26,,1,0,15,5.9964518547058105,225
2488,1,1,12,31,6,,134296,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,428,0,32,,4,0,13,6.0591230392456055,169
2489,1,1,13,24,10,12,372835,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,325,0,37,114,4,1,5,5.783825397491455,25
2492,1,1,17,27,16,12,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,725,0,40,103,5,0,4,6.586171627044678,16
2493,1,1,12,25,3,8,89835,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,780,0,34,,1,1,7,6.659294128417969,49
2499,0,1,14,27,,8,362750,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,264,0,38,,1,1,7,5.575949192047119,49
2500,0,1,12,32,6,9,577458,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,450,0,43,92,4,1,14,6.10924768447876,196
2501,0,1,14,27,8,8,88672,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,346,0,33,,4,1,7,5.846438884735107,49
2502,0,1,13,24,6,3,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,350,0,21,79,6,1,5,5.857933044433594,25
2503,0,1,13,24,10,13,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,400,0,24,,6,1,5,5.991464614868164,25
2504,0,1,12,32,2,6,107097,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,980,0,34,92,1,1,14,6.887552738189697,196
2505,0,1,12,29,,5,134296,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,385,0,36,,1,1,11,5.953243255615234,121
2507,0,1,17,28,,11,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,344,0,35,,6,1,5,5.840641498565674,25
2509,0,1,16,25,7,9,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,563,0,,99,6,1,3,6.333279609680176,9
2510,0,1,7,29,12,12,144741,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,463,0,28,,1,1,16,6.1377272605896,256
2511,0,1,12,28,,,104794,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,565,0,20,,6,0,10,6.336825847625732,100
2512,0,1,12,27,5,9,104794,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,638,0,28,,1,1,9,6.458338260650635,81
2513,0,1,10,30,,5,134296,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,462,0,29,,1,0,14,6.135564804077148,196
2514,0,1,13,27,,,88672,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,670,1,35,99,1,1,8,6.507277488708496,64
2515,0,1,13,24,,,86498,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,404,0,26,,6,1,5,6.001414775848389,25
2516,0,1,17,25,11,9,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,373,1,33,116,5,1,2,5.921578407287598,4
2517,0,1,12,24,,,86498,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,230,0,20,,6,1,6,5.438079357147217,36
2518,0,1,12,32,,,127041,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,558,0,40,,5,0,14,6.324358940124512,196
2519,0,1,8,29,6,7,134296,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,300,0,18,,1,0,15,5.703782558441162,225
2520,0,1,14,29,,12,501027,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,913,0,40,,1,1,9,6.816735744476318,81
2522,0,1,18,27,12,8,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,558,0,41,98,1,1,3,6.324358940124512,9
2523,0,1,13,33,,12,370720,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,529,0,48,114,1,1,14,6.270988464355469,196
2524,0,1,15,26,5,7,93751,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,330,0,45,,6,1,5,5.799092769622803,25
2526,0,1,9,26,13,11,93751,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,375,0,28,,1,1,11,5.926926136016846,121
2527,0,1,13,24,13,11,91137,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,615,0,25,,1,0,5,6.421622276306152,25
2528,0,1,14,27,12,12,426142,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,721,0,34,119,1,1,7,6.580639362335205,49
2529,0,1,16,25,12,12,414261,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,529,1,40,122,4,1,3,6.270988464355469,9
2531,0,1,12,34,6,12,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,859,0,42,77,1,0,16,6.755768775939941,256
2532,0,1,14,27,16,11,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,649,0,35,,1,1,7,6.475432872772217,49
2533,0,1,10,24,16,11,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,238,0,26,,1,1,8,5.472270488739014,64
2534,0,1,12,34,8,6,150139,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,275,0,37,95,1,0,16,5.616771221160889,256
2536,0,1,14,26,,13,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,325,0,24,89,1,1,6,5.783825397491455,36
2537,0,1,14,29,,16,134296,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,357,0,44,93,5,1,9,5.877735614776611,81
2538,0,1,12,30,,10,134296,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,385,0,35,,1,0,12,5.953243255615234,144
2540,0,1,14,24,12,15,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,365,0,25,116,1,1,4,5.899897575378418,16
2542,0,1,8,33,6,4,406024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,800,0,30,,1,0,19,6.684611797332764,361
2543,0,1,12,34,5,12,406024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,482,0,37,110,1,1,16,6.177944183349609,256
2544,0,1,17,29,12,8,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,955,0,39,132,1,1,6,6.861711502075195,36
2545,0,1,17,26,7,12,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,462,0,32,103,1,0,3,6.135564804077148,9
2546,0,1,16,28,2,8,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,417,0,37,112,1,0,6,6.03308629989624,36
2548,0,1,10,25,2,8,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,290,0,23,,1,0,9,5.6698808670043945,81
2549,0,1,12,24,12,12,367506,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,240,0,36,,1,1,6,5.4806389808654785,36
2552,0,1,12,31,,,610498,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,829,0,30,,1,0,13,6.72022008895874,169
2558,0,1,12,32,12,12,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,361,0,42,99,1,1,14,5.888877868652344,196
2561,0,1,16,28,11,12,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,598,0,46,138,1,1,6,6.393590927124023,36
2562,0,1,13,25,7,10,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,750,1,29,93,1,1,6,6.620073318481445,36
2563,0,1,16,25,12,11,353857,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,385,0,28,88,6,0,3,5.953243255615234,9
2564,0,1,16,28,,10,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,620,0,26,96,1,1,6,6.4297194480896,36
2570,0,1,13,34,14,12,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,641,0,45,106,1,1,15,6.463029384613037,225
2575,0,1,16,26,12,9,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,468,0,33,90,1,0,4,6.148468494415283,16
2576,0,1,13,24,12,9,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,385,1,29,,6,0,5,5.953243255615234,25
2578,0,1,12,25,11,12,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,462,0,25,93,1,0,7,6.135564804077148,49
2579,0,1,12,27,14,10,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,635,0,32,92,1,1,9,6.453625202178955,81
2580,0,1,12,26,14,10,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,400,0,22,101,1,1,8,5.991464614868164,64
2581,0,1,13,27,12,10,420051,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,760,0,27,100,1,1,8,6.6333184242248535,64
2583,0,1,13,27,12,10,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,560,1,35,91,1,1,8,6.32793664932251,64
2584,0,1,12,34,3,,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1000,0,48,95,1,1,16,6.907755374908447,256
2587,1,1,11,28,6,6,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,425,0,24,71,1,0,11,6.052089214324951,121
2589,1,1,12,30,,9,134296,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,411,0,28,89,1,0,12,6.0185933113098145,144
2591,1,1,11,25,,3,91137,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,179,0,12,67,1,1,8,5.1873860359191895,64
2593,1,1,18,32,14,12,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,375,0,44,96,1,0,8,5.926926136016846,64
2594,1,1,18,28,16,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1298,0,45,127,6,1,4,7.168580055236816,16
2595,1,1,15,30,8,14,158714,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,476,0,40,,1,1,9,6.165417671203613,81
2596,1,1,16,27,8,8,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,775,0,43,114,6,1,5,6.652863025665283,25
2597,1,1,12,27,10,10,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,714,1,37,112,1,1,9,6.570882797241211,81
2600,1,1,10,28,,9,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,429,0,34,57,4,0,12,6.06145715713501,144
2602,1,1,13,24,10,11,86498,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,435,0,26,,6,1,5,6.075345993041992,25
2603,1,1,13,26,,7,93751,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,875,0,30,102,1,1,7,6.774223804473877,49
2604,1,1,14,33,,11,127041,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,424,0,29,103,5,0,13,6.049733638763428,169
2605,1,1,12,25,,11,86498,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,375,0,34,,6,0,7,5.926926136016846,49
2606,1,1,12,25,,,86498,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,489,0,23,,1,0,7,6.192362308502197,49
2607,1,1,15,24,12,7,86498,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,462,0,30,102,1,0,3,6.135564804077148,9
2608,1,1,12,34,8,,577458,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,340,0,33,,1,0,16,5.828945636749268,256
2610,1,1,12,30,,12,501027,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,581,0,45,,1,0,12,6.364750862121582,144
2611,1,1,12,27,7,12,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,515,0,34,88,1,1,9,6.244166851043701,81
2612,1,1,12,25,7,12,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1053,0,32,88,1,1,7,6.9593987464904785,49
2613,1,1,12,30,10,11,610438,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,475,0,26,,1,1,12,6.1633148193359375,144
2618,1,1,18,32,14,9,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1502,0,53,132,1,1,8,7.3145527839660645,64
2619,1,1,15,33,12,14,411911,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,962,0,45,110,4,1,12,6.869014263153076,144
2620,1,1,15,30,14,18,134296,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,230,0,32,90,4,1,9,5.438079357147217,81
2621,1,1,18,29,14,18,134296,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,750,0,28,96,1,1,5,6.620073318481445,25
2622,1,1,15,26,12,12,88672,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,225,0,29,83,1,0,5,5.41610050201416,25
2626,1,1,13,26,12,,88672,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,331,0,32,86,1,1,7,5.802118301391602,49
2627,1,1,11,26,,,88672,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,397,0,28,,1,0,9,5.983936309814453,81
2628,1,1,10,34,10,,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,750,0,45,94,1,1,18,6.620073318481445,324
2629,1,1,12,25,8,12,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,450,0,20,86,1,1,7,6.10924768447876,49
2633,1,1,13,25,9,7,353857,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,865,0,40,110,1,1,6,6.762729644775391,36
2634,1,1,8,24,9,10,91137,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,535,0,31,,6,1,10,6.282266616821289,100
2636,1,1,16,27,12,8,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,846,0,29,114,1,1,5,6.7405195236206055,25
2637,1,1,16,26,12,8,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,759,0,39,130,6,1,4,6.632001876831055,16
2638,1,1,16,24,12,8,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,600,0,40,119,6,1,2,6.396929740905762,4
2640,1,1,12,34,8,,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1030,0,26,94,1,1,16,6.937314033508301,256
2642,1,1,14,32,10,8,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,876,0,52,125,1,1,12,6.775366306304932,144
2645,1,1,12,32,,,370720,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,568,0,44,100,1,0,14,6.342121601104736,196
2646,1,1,16,25,14,14,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,533,0,27,108,6,1,3,6.278521537780762,9
2649,1,1,12,25,10,8,372835,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,481,0,38,,1,1,7,6.175867080688477,49
2652,1,1,12,28,,11,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,604,1,39,83,1,1,10,6.403573989868164,100
2657,1,1,12,27,12,12,426142,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,657,0,32,86,1,1,9,6.48768424987793,81
2659,1,1,12,31,,12,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,625,0,36,101,1,0,13,6.437751770019531,169
2661,1,1,12,29,,10,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,280,0,16,70,1,1,11,5.63478946685791,121
2665,1,1,10,28,8,7,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,500,0,27,75,1,0,12,6.214608192443848,144
2666,1,1,12,26,8,7,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,535,1,24,105,1,0,8,6.282266616821289,64
2667,1,1,10,26,,,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,818,0,28,85,1,0,10,6.706862449645996,100
2668,1,1,10,34,,,365421,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,624,0,33,,1,0,18,6.436150550842285,324
2669,1,1,10,28,,9,378045,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,604,0,36,89,1,0,12,6.403573989868164,144
2670,1,1,12,31,12,12,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,505,0,25,80,1,1,13,6.224558353424072,169
2671,1,1,12,30,12,12,556697,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,750,0,20,72,1,0,12,6.620073318481445,144
2672,1,1,12,32,11,8,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,721,0,43,,1,1,14,6.580639362335205,196
2673,1,1,18,32,12,12,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,674,0,56,115,1,1,8,6.513230323791504,64
2674,1,1,16,33,17,12,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,913,0,48,115,1,1,11,6.816735744476318,121
2675,1,1,17,30,18,18,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,879,1,40,102,1,1,7,6.77878475189209,49
2677,1,1,12,26,8,13,88672,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,427,1,27,,1,1,8,6.056784152984619,64
2678,1,1,8,24,12,12,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,792,0,29,,1,1,10,6.674561500549316,100
2679,1,1,14,29,10,10,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,327,1,44,99,4,1,9,5.7899603843688965,81
2682,1,1,10,30,,,158714,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,313,0,39,,5,0,14,5.746203422546387,196
2683,1,1,16,34,14,12,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,786,0,34,,1,1,12,6.666956901550293,144
2686,1,1,18,31,14,12,122473,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,337,0,40,107,1,1,7,5.820083141326904,49
2687,1,1,10,30,,4,134296,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,385,0,27,66,6,1,14,5.953243255615234,196
